MonthlyIncome_log,Age,OverTime,DailyRate,DistanceFromHome,TotalWorkingYears,MonthlyRate,EmployeeNumber,HourlyRate,YearsAtCompany_log,PercentSalaryHike,NumCompaniesWorked_log,YearsWithCurrManager_log,EnvironmentSatisfaction,StockOptionLevel_log,YearsInCurrentRole_log,WorkLifeBalance,YearsSinceLastPromotion_sqrt,RelationshipSatisfaction,JobInvolvement,JobSatisfaction,TrainingTimesLastYear_sqrt,MaritalStatus,JobLevel,Education,BusinessTravel,Low_Income_Experience_Ratio,Work_Burden_Score,Career_Stagnation,Job_Hopper,Low_Company_Investment,Overall_Satisfaction,Total_Engagement,Work_Life_Imbalance,Manager_Issues,Promotion_Delay_Ratio,Total_Compensation_Score,Underpaid,Career_Plateau,Young_Talent_Risk,Burnout_Risk,New_Employee,High_Mobility,Age_Satisfaction_Interact,OT_Distance_Interact,Travel_Family_Impact
9.866460431699052,39.0,0,672.0,7.0,21.0,21141.0,444.0,54.0,3.091042453358316,15.0,0.6931471805599453,1.3862943611198906,3.0,0.6931471805599453,2.302585092994046,3.0,3.605551275463989,1.0,2.0,4.0,1.4142135623730951,1,5.0,2.0,1,0.4484754741681387,0.0,14.750463335683405,0,0,3.05,8.0,1.7,0,0.8813282474016397,0.6271997461325604,0,0,0,0,0,0,0.9500000000000002,0.0,1
8.56388591940822,39.0,1,1162.0,3.0,12.0,17778.0,445.0,41.0,0.6931471805599453,18.0,1.6094379124341005,0.0,4.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.7320508075688772,1,2.0,2.0,2,0.6587604553390938,0.3,0.0,1,0,2.6999999999999997,9.0,4.3,1,0.0,0.512095633991569,0,0,0,0,1,0,1.3000000000000003,3.0,2
8.451694209183541,33.0,0,508.0,10.0,9.0,4317.0,446.0,46.0,2.079441541679836,14.0,1.3862943611198906,0.6931471805599453,2.0,0.0,2.079441541679836,2.0,0.0,3.0,2.0,4.0,2.449489742783178,2,2.0,3.0,1,0.8451694209183541,0.0,0.0,0,0,2.8499999999999996,8.0,3.0,0,0.0,0.26723272720742186,1,0,0,0,0,0,8.050000000000002,0.0,0
9.814710982145282,47.0,0,1482.0,5.0,21.0,16375.0,447.0,42.0,1.3862943611198906,11.0,1.6094379124341005,0.6931471805599453,4.0,0.6931471805599453,1.0986122886681096,3.0,1.0,2.0,3.0,3.0,1.4142135623730951,1,5.0,5.0,2,0.4461232264611492,0.0,2.386294361119891,1,0,3.0999999999999996,9.0,1.5,1,0.41905978419640516,0.6765833458800117,0,0,0,0,0,0,-6.3000000000000025,0.0,2
8.567506005289827,43.0,0,559.0,10.0,9.0,6227.0,448.0,82.0,2.302585092994046,11.0,0.6931471805599453,0.0,3.0,0.6931471805599453,2.079441541679836,4.0,0.0,2.0,2.0,3.0,1.7320508075688772,0,2.0,4.0,1,0.8567506005289827,0.0,0.0,0,0,3.0999999999999996,6.0,1.0,1,0.0,0.4350045278817872,0,0,0,0,0,0,-2.700000000000001,0.0,2
8.756210091886738,27.0,1,210.0,1.0,6.0,22107.0,449.0,73.0,1.791759469228055,13.0,0.0,1.6094379124341005,3.0,0.6931471805599453,1.6094379124341005,3.0,1.0,4.0,3.0,2.0,0.0,1,2.0,1.0,0,1.2508871559838197,0.1,2.791759469228055,0,0,2.8000000000000003,6.0,3.1,0,0.3581970477838151,0.5175739720996666,0,0,0,0,0,0,15.599999999999996,1.0,0
8.490849216076635,54.0,0,928.0,20.0,20.0,16885.0,450.0,31.0,1.6094379124341005,12.0,1.3862943611198906,1.3862943611198906,4.0,0.0,1.3862943611198906,2.0,0.0,4.0,3.0,3.0,2.0,2,2.0,4.0,1,0.40432615314650644,0.0,0.0,0,0,3.15,9.0,4.0,0,0.0,0.4186672389123688,0,0,0,0,0,0,-11.900000000000002,0.0,0
9.208939391060554,43.0,0,1001.0,7.0,10.0,9262.0,451.0,43.0,0.6931471805599453,16.0,2.19722457733622,0.0,3.0,0.6931471805599453,0.0,2.0,0.0,1.0,3.0,1.0,1.0,1,3.0,3.0,2,0.8371763082782322,0.0,0.0,1,0,1.75,3.0,2.7,1,0.0,0.4656577336642781,0,0,0,0,1,0,-6.75,0.0,2
8.21554741194707,45.0,0,549.0,8.0,12.0,9278.0,452.0,75.0,2.3978952727983707,14.0,2.302585092994046,2.19722457733622,4.0,1.0986122886681096,2.302585092994046,3.0,3.0,1.0,3.0,4.0,1.7320508075688772,1,2.0,4.0,2,0.63196518553439,0.0,10.193685818395112,1,0,3.3,12.0,1.8,0,0.8828994889914074,0.40571316572780125,0,1,0,0,0,0,-3.500000000000001,0.0,2
8.917042560738766,40.0,1,1124.0,1.0,6.0,13273.0,453.0,57.0,1.6094379124341005,22.0,1.0986122886681096,1.0986122886681096,2.0,1.3862943611198906,1.3862943611198906,2.0,0.0,3.0,1.0,4.0,1.4142135623730951,1,2.0,2.0,2,1.273863222962681,0.1,0.0,0,0,2.8499999999999996,4.0,4.1,0,0.0,0.550457321744257,0,0,0,0,0,0,0.0,1.0,2
7.659171367666058,29.0,1,318.0,8.0,7.0,4759.0,454.0,77.0,2.079441541679836,11.0,0.6931471805599453,2.079441541679836,2.0,0.0,2.079441541679836,2.0,0.0,4.0,1.0,1.0,2.0,1,1.0,4.0,2,0.9573964209582573,0.8,0.0,0,0,1.9500000000000002,1.0,4.8,0,0.0,0.2737860245085508,0,0,1,0,0,0,22.549999999999997,8.0,2
8.290041618704489,29.0,0,738.0,9.0,4.0,7621.0,455.0,30.0,1.3862943611198906,17.0,0.0,1.0986122886681096,2.0,0.0,1.0986122886681096,3.0,1.4142135623730951,3.0,2.0,4.0,1.4142135623730951,2,1.0,5.0,2,1.6580083237408978,0.0,3.37472984931019,0,0,3.0999999999999996,8.0,1.9,0,0.5926400302556987,0.2691999369882941,0,0,1,0,0,0,9.900000000000004,0.0,0
8.71915396346254,30.0,0,570.0,5.0,10.0,5431.0,456.0,30.0,2.3978952727983707,13.0,0.6931471805599453,1.0986122886681096,4.0,1.3862943611198906,2.302585092994046,3.0,1.0,3.0,2.0,3.0,1.4142135623730951,0,2.0,3.0,2,0.7926503603147764,0.0,3.3978952727983707,0,0,3.25,6.0,1.5,0,0.2942998296638024,0.2575422858952833,1,0,0,0,0,1,7.5,0.0,4
8.734721003944811,27.0,0,1130.0,8.0,8.0,3415.0,458.0,56.0,2.19722457733622,18.0,0.6931471805599453,2.079441541679836,2.0,0.6931471805599453,2.079441541679836,3.0,0.0,1.0,3.0,2.0,1.7320508075688772,1,2.0,4.0,2,0.9705245559938679,0.0,0.0,0,0,2.1,6.0,1.8,0,0.0,0.4318425261156145,0,0,0,0,0,0,24.7,0.0,2
8.7558950816463,37.0,0,1192.0,5.0,8.0,23177.0,460.0,61.0,1.9459101490553128,16.0,2.079441541679836,1.6094379124341005,4.0,1.0986122886681096,1.0986122886681096,2.0,0.0,3.0,3.0,4.0,1.4142135623730951,0,2.0,2.0,2,0.9728772312940333,0.0,0.0,1,0,3.3499999999999996,12.0,2.5,0,0.0,0.661161709023568,0,0,0,0,0,0,1.950000000000001,0.0,4
9.351058378915065,38.0,1,343.0,15.0,12.0,15682.0,461.0,92.0,2.4849066497880004,14.0,0.0,2.302585092994046,3.0,0.6931471805599453,2.3978952727983707,3.0,1.4142135623730951,2.0,2.0,4.0,1.7320508075688772,0,3.0,2.0,2,0.7193121829934666,1.5,4.928402247734376,0,0,3.1999999999999997,8.0,4.5,0,0.40581103154058,0.6007272842177409,0,0,0,0,0,0,1.6000000000000005,15.0,4
8.874028122556336,31.0,1,1232.0,7.0,11.0,25713.0,462.0,39.0,2.4849066497880004,14.0,0.6931471805599453,2.3978952727983707,3.0,0.0,2.302585092994046,2.0,2.0,3.0,3.0,4.0,1.4142135623730951,2,3.0,4.0,2,0.7395023435463614,0.7,6.969813299576001,0,0,3.0999999999999996,12.0,4.7,0,0.5739034645653041,0.6263245151230581,0,0,0,0,0,0,8.100000000000003,7.0,0
9.020268861722167,29.0,1,144.0,10.0,7.0,11866.0,463.0,39.0,2.079441541679836,14.0,0.6931471805599453,2.079441541679836,4.0,1.0986122886681096,2.079441541679836,3.0,1.0,1.0,2.0,2.0,1.4142135623730951,0,2.0,1.0,2,1.127533607715271,1.0,3.079441541679836,0,0,2.6,4.0,4.0,0,0.32473420471378706,0.3063883344168603,1,0,0,0,0,1,15.399999999999999,10.0,4
8.999125391527247,35.0,0,1296.0,5.0,17.0,18264.0,464.0,62.0,2.833213344056216,13.0,0.0,2.639057329615259,3.0,0.0,1.9459101490553128,3.0,0.0,4.0,3.0,2.0,2.23606797749979,2,3.0,4.0,2,0.4999514106404026,0.0,0.0,0,0,2.8000000000000003,6.0,1.5,0,0.0,0.65692115704595,0,0,0,0,0,0,5.999999999999998,0.0,0
7.974188669286011,23.0,0,1309.0,26.0,4.0,16092.0,465.0,83.0,1.6094379124341005,12.0,0.6931471805599453,1.0986122886681096,3.0,1.0986122886681096,1.0986122886681096,2.0,0.0,3.0,3.0,4.0,1.4142135623730951,0,1.0,1.0,2,1.5948377338572022,0.0,0.0,0,0,3.0999999999999996,12.0,4.6,0,0.0,0.6159722866538047,0,0,0,0,0,1,15.300000000000006,0.0,4
8.704999678440762,41.0,1,483.0,6.0,8.0,10110.0,466.0,95.0,1.791759469228055,15.0,1.9459101490553128,1.0986122886681096,4.0,0.0,1.6094379124341005,3.0,1.0,4.0,2.0,2.0,1.7320508075688772,2,2.0,3.0,2,0.9672221864934181,0.6,2.791759469228055,1,0,3.0500000000000003,4.0,3.6,0,0.3581970477838151,0.5197522709423613,0,0,0,0,0,0,-0.9499999999999997,6.0,0
7.998671361015776,47.0,0,1309.0,4.0,5.0,25751.0,467.0,99.0,0.0,19.0,1.3862943611198906,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,3.0,1.7320508075688772,2,2.0,1.0,1,1.3331118935026294,0.0,0.0,0,0,2.4499999999999997,9.0,1.4,1,0.0,0.7723780255494906,0,0,0,0,1,0,-10.850000000000001,0.0,0
9.67990640549087,42.0,0,810.0,23.0,16.0,15901.0,468.0,44.0,0.6931471805599453,14.0,1.0986122886681096,0.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,1.4142135623730951,2,4.0,5.0,2,0.5694062591465218,0.0,0.0,0,0,2.6999999999999997,12.0,3.3,1,0.0,0.5460219117128811,0,0,0,0,1,0,-2.6000000000000005,0.0,0
8.444622498581403,29.0,0,746.0,2.0,4.0,16928.0,469.0,61.0,1.6094379124341005,14.0,0.6931471805599453,1.0986122886681096,4.0,0.6931471805599453,1.3862943611198906,2.0,0.0,1.0,3.0,3.0,1.7320508075688772,1,2.0,3.0,0,1.6889244997162804,0.0,0.0,0,0,2.6999999999999997,9.0,2.2,0,0.0,0.4893208421701146,0,0,1,0,0,0,14.300000000000002,0.0,0
7.89989532313973,42.0,1,544.0,2.0,4.0,24017.0,470.0,52.0,1.3862943611198906,11.0,0.0,0.0,3.0,0.6931471805599453,1.0986122886681096,3.0,1.0,3.0,3.0,3.0,2.23606797749979,0,1.0,1.0,2,1.579979064627946,0.2,2.386294361119891,0,0,3.0,9.0,3.2,0,0.41905978419640516,0.44091691823539336,0,0,0,0,0,0,-2.0,2.0,4
7.771067086065406,32.0,0,1062.0,2.0,8.0,3956.0,471.0,75.0,2.19722457733622,13.0,0.6931471805599453,2.079441541679836,3.0,0.6931471805599453,0.0,3.0,0.0,3.0,3.0,2.0,2.0,1,1.0,3.0,2,0.8634518984517118,0.0,0.0,0,0,2.6500000000000004,6.0,1.2,0,0.0,0.40225719842448465,0,0,0,0,0,0,10.799999999999997,0.0,2
9.43388384331172,48.0,0,530.0,29.0,15.0,23978.0,473.0,91.0,0.0,21.0,1.3862943611198906,0.0,1.0,0.6931471805599453,0.0,1.0,0.0,2.0,3.0,3.0,1.7320508075688772,1,3.0,1.0,2,0.5896177402069825,0.0,0.0,0,0,1.8499999999999999,9.0,5.9,1,0.0,0.7216928412836527,0,0,0,0,1,0,-17.200000000000003,0.0,2
8.695339376799712,37.0,1,1319.0,6.0,13.0,17001.0,474.0,51.0,2.079441541679836,13.0,1.6094379124341005,2.079441541679836,3.0,1.0986122886681096,2.079441541679836,3.0,2.449489742783178,1.0,4.0,1.0,1.4142135623730951,0,2.0,3.0,2,0.621095669771408,0.6,7.543060469845175,1,0,2.0,4.0,3.6,0,0.7954331035772741,0.5804792914848887,0,1,0,0,0,0,6.0,6.0,4
8.463159302923751,30.0,1,641.0,25.0,4.0,6069.0,475.0,85.0,1.0986122886681096,12.0,2.079441541679836,1.0986122886681096,4.0,0.6931471805599453,1.0986122886681096,4.0,1.4142135623730951,2.0,3.0,3.0,1.4142135623730951,1,2.0,2.0,0,1.6926318605847501,2.5,2.9678859607972816,1,0,3.3499999999999996,9.0,4.5,0,0.6738803398843289,0.44898542849945894,0,0,0,0,0,0,6.5000000000000036,25.0,0
8.574895901544526,26.0,0,933.0,1.0,8.0,20156.0,476.0,57.0,2.19722457733622,17.0,0.6931471805599453,2.079441541679836,3.0,0.6931471805599453,2.079441541679836,3.0,2.6457513110645907,2.0,3.0,3.0,1.7320508075688772,1,2.0,3.0,2,0.9527662112827251,0.0,8.459061117255237,0,0,2.8499999999999996,9.0,1.1,0,0.8275150046759958,0.5531648443649759,0,0,0,0,0,0,16.100000000000005,0.0,2
8.822027322685583,42.0,0,1332.0,2.0,14.0,17078.0,477.0,98.0,0.6931471805599453,23.0,1.3862943611198906,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,4.0,2.449489742783178,2,2.0,4.0,2,0.5881351548457056,0.0,0.0,0,0,2.6999999999999997,8.0,1.2,1,0.0,0.7633603208251452,0,0,0,0,1,0,-2.6000000000000005,0.0,0
7.684783943522785,21.0,1,756.0,1.0,3.0,9150.0,478.0,99.0,1.3862943611198906,11.0,0.6931471805599453,1.0986122886681096,1.0,0.0,1.0986122886681096,3.0,1.0,3.0,2.0,2.0,1.7320508075688772,2,1.0,1.0,1,1.9211959858806962,0.1,2.386294361119891,0,0,2.15,4.0,3.1,0,0.41905978419640516,0.4772279855403481,0,0,0,0,0,0,35.15,1.0,0
8.802973456578423,36.0,0,845.0,1.0,7.0,15276.0,479.0,45.0,0.6931471805599453,15.0,1.6094379124341005,0.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,4.0,2.449489742783178,2,2.0,5.0,0,1.1003716820723028,0.0,0.0,1,0,3.4499999999999997,12.0,1.1,1,0.0,0.46704138133847267,0,0,0,0,1,0,2.200000000000001,0.0,0
9.179881164491476,36.0,0,541.0,3.0,16.0,7246.0,481.0,48.0,2.639057329615259,11.0,1.6094379124341005,2.5649493574615367,1.0,0.6931471805599453,2.302585092994046,3.0,1.0,1.0,2.0,4.0,1.4142135623730951,1,3.0,4.0,1,0.5399930096759692,0.0,3.639057329615259,1,0,2.55,8.0,1.3,0,0.2747964402379243,0.37822360768331587,1,0,0,0,0,0,5.800000000000001,0.0,1
8.81818627792769,57.0,0,593.0,1.0,15.0,2967.0,482.0,88.0,1.3862943611198906,11.0,1.0986122886681096,1.0986122886681096,4.0,0.0,1.0986122886681096,3.0,1.0,3.0,3.0,3.0,1.4142135623730951,1,2.0,4.0,2,0.5511366423704807,0.0,2.386294361119891,0,0,3.25,9.0,1.1,0,0.41905978419640516,0.4533885587952728,0,0,0,0,0,0,-12.75,0.0,2
7.7025561132685825,40.0,1,1171.0,10.0,10.0,22495.0,483.0,46.0,2.079441541679836,13.0,1.3862943611198906,2.079441541679836,4.0,0.6931471805599453,2.079441541679836,3.0,1.0,3.0,4.0,3.0,1.7320508075688772,1,1.0,4.0,2,0.7002323739335075,1.0,3.079441541679836,0,0,3.25,12.0,4.0,0,0.32473420471378706,0.4978404105800432,0,0,0,0,0,0,0.0,10.0,2
7.867488568699128,21.0,0,895.0,9.0,3.0,2851.0,484.0,39.0,1.3862943611198906,24.0,0.6931471805599453,1.0986122886681096,1.0,0.0,1.0986122886681096,2.0,1.4142135623730951,3.0,3.0,4.0,1.7320508075688772,2,1.0,2.0,0,1.966872142174782,0.0,3.37472984931019,0,0,2.5999999999999996,12.0,2.9,0,0.5926400302556987,0.24178384773967398,0,0,0,0,0,0,26.60000000000001,0.0,0
7.955775781534187,33.0,1,350.0,5.0,1.0,9150.0,485.0,34.0,0.6931471805599453,13.0,0.6931471805599453,0.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,1.4142135623730951,2,1.0,3.0,2,3.9778878907670934,0.5,0.0,0,0,3.0999999999999996,9.0,3.5,1,0.0,0.19793661427069142,0,0,0,0,1,0,6.3000000000000025,5.0,0
8.146998697389993,37.0,0,921.0,10.0,17.0,17663.0,486.0,98.0,1.791759469228055,20.0,1.9459101490553128,1.3862943611198906,3.0,0.6931471805599453,1.6094379124341005,3.0,0.0,2.0,3.0,1.0,1.7320508075688772,1,1.0,3.0,2,0.45261103874388847,0.0,0.0,1,0,2.15,3.0,2.0,0,0.0,0.6321449268989969,0,0,0,0,0,0,5.550000000000001,0.0,2
8.567696173589344,46.0,0,1144.0,7.0,7.0,16044.0,487.0,30.0,0.6931471805599453,14.0,1.0986122886681096,0.0,3.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,1.4142135623730951,1,2.0,4.0,0,1.070962021698668,0.0,0.0,0,0,3.25,9.0,0.7,0,0.0,0.4525412292580142,0,0,0,0,1,0,-4.5,0.0,0
9.143773127704067,41.0,0,143.0,4.0,8.0,9558.0,488.0,56.0,2.19722457733622,18.0,0.6931471805599453,2.079441541679836,1.0,0.0,2.079441541679836,3.0,2.6457513110645907,3.0,3.0,2.0,2.23606797749979,2,2.0,3.0,1,1.0159747919671185,0.0,8.459061117255237,0,0,2.15,6.0,1.4,0,0.8275150046759958,0.3553804975674665,1,1,0,0,0,0,-1.85,0.0,0
9.258844781035798,50.0,0,1046.0,10.0,20.0,2755.0,491.0,100.0,1.6094379124341005,15.0,1.9459101490553128,1.3862943611198906,4.0,0.0,1.3862943611198906,3.0,1.0,4.0,2.0,4.0,1.4142135623730951,2,3.0,3.0,2,0.4408973705255142,0.0,2.6094379124341005,1,0,3.75,8.0,2.0,0,0.383224293337255,0.6166612813937229,0,0,0,0,0,0,-2.5,0.0,0
8.761080103868347,40.0,1,575.0,22.0,8.0,6110.0,492.0,68.0,1.9459101490553128,12.0,1.0986122886681096,0.0,3.0,1.0986122886681096,1.6094379124341005,3.0,1.0,1.0,2.0,3.0,2.449489742783178,1,2.0,2.0,2,0.9734533448742607,2.2,2.9459101490553126,0,0,2.6999999999999997,6.0,5.2,1,0.3394536660667256,0.40491355532605555,0,0,0,0,0,0,0.0,22.0,2
7.88532923927319,31.0,1,408.0,9.0,3.0,7551.0,493.0,42.0,1.0986122886681096,16.0,0.0,1.0986122886681096,3.0,0.0,1.0986122886681096,3.0,1.4142135623730951,4.0,2.0,2.0,2.23606797749979,2,1.0,4.0,2,1.9713323098182975,0.9,2.9678859607972816,0,0,2.8000000000000003,4.0,3.9,0,0.6738803398843289,0.21420563450307026,0,0,1,0,0,0,10.799999999999997,9.0,0
7.907283609426348,21.0,0,156.0,12.0,1.0,25422.0,494.0,90.0,0.6931471805599453,15.0,0.6931471805599453,0.0,3.0,0.0,0.0,3.0,0.0,4.0,4.0,2.0,0.0,2,1.0,3.0,2,3.953641804713174,0.0,0.0,0,1,2.8000000000000003,8.0,2.2,0,0.0,0.5219957194523018,0,0,1,0,1,0,22.799999999999994,0.0,0
7.697121317282625,29.0,0,1283.0,23.0,6.0,18168.0,495.0,54.0,1.3862943611198906,16.0,2.302585092994046,1.0986122886681096,4.0,0.0,1.0986122886681096,3.0,1.0,4.0,3.0,4.0,2.0,2,1.0,3.0,2,1.0995887596118037,0.0,2.386294361119891,1,0,3.75,12.0,3.3,0,0.41905978419640516,0.5025081835523488,0,0,1,0,0,0,2.75,0.0,0
8.785845337961213,35.0,0,755.0,9.0,10.0,19394.0,496.0,97.0,0.6931471805599453,19.0,2.302585092994046,0.0,3.0,0.0,0.6931471805599453,3.0,0.0,3.0,2.0,2.0,2.23606797749979,2,2.0,4.0,2,0.7987132125419284,0.0,0.0,1,0,2.6500000000000004,4.0,1.9,0,0.0,0.6763746180753859,0,0,0,0,1,0,6.749999999999998,0.0,0
8.247220052745229,27.0,0,1469.0,1.0,5.0,17881.0,497.0,82.0,1.791759469228055,11.0,0.6931471805599453,1.6094379124341005,4.0,0.6931471805599453,1.0986122886681096,3.0,0.0,2.0,3.0,2.0,1.4142135623730951,0,1.0,2.0,2,1.374536675457538,0.0,0.0,0,0,2.75,6.0,1.1,0,0.0,0.68469103331806,0,0,0,0,0,1,16.25,0.0,4
8.566744970245486,28.0,0,304.0,9.0,7.0,20750.0,498.0,92.0,2.079441541679836,16.0,0.6931471805599453,2.079441541679836,2.0,0.0,1.791759469228055,3.0,0.0,4.0,3.0,4.0,1.0,2,2.0,4.0,2,1.0708431212806857,0.0,0.0,0,0,3.25,12.0,1.9,0,0.0,0.570797659739009,0,0,1,0,0,0,9.0,0.0,0
9.302554855963994,49.0,0,1261.0,7.0,26.0,12066.0,499.0,31.0,1.791759469228055,24.0,2.19722457733622,0.0,2.0,0.0,1.0986122886681096,3.0,0.0,3.0,2.0,3.0,1.4142135623730951,2,3.0,3.0,2,0.34453906873940715,0.0,0.0,1,0,2.75,6.0,1.7,0,0.0,0.5062874039005509,0,0,0,0,0,0,-11.25,0.0,0
8.504513138258863,51.0,0,1178.0,14.0,18.0,14862.0,500.0,87.0,2.079441541679836,11.0,1.6094379124341005,2.079441541679836,3.0,0.6931471805599453,2.079441541679836,2.0,0.0,3.0,3.0,4.0,1.4142135623730951,1,2.0,2.0,2,0.4476059546452033,0.0,0.0,1,0,3.0999999999999996,12.0,3.4,0,0.0,0.6443849177171642,0,0,0,0,0,0,-9.900000000000004,0.0,2
7.841492924460013,36.0,0,329.0,2.0,6.0,11868.0,501.0,96.0,1.0986122886681096,13.0,1.6094379124341005,1.0986122886681096,4.0,0.6931471805599453,1.0986122886681096,3.0,1.4142135623730951,2.0,3.0,3.0,1.7320508075688772,1,1.0,3.0,2,1.120213274922859,0.0,2.9678859607972816,1,0,3.0999999999999996,9.0,1.2,0,0.6738803398843289,0.4321339073103164,0,0,0,0,0,0,3.6000000000000014,0.0,2
8.576405051048084,34.0,1,1362.0,19.0,9.0,4652.0,502.0,67.0,1.791759469228055,13.0,2.19722457733622,1.6094379124341005,1.0,0.0,1.0986122886681096,2.0,0.0,2.0,4.0,4.0,1.7320508075688772,2,2.0,3.0,0,0.8576405051048084,1.9,0.0,1,0,2.4499999999999997,16.0,5.9,0,0.0,0.5101614333913808,0,0,0,1,0,0,9.3,19.0,0
9.720765915720834,55.0,1,1311.0,2.0,30.0,23258.0,505.0,97.0,1.791759469228055,13.0,1.0986122886681096,1.0986122886681096,3.0,0.0,1.6094379124341005,3.0,1.0,3.0,3.0,4.0,1.4142135623730951,2,4.0,3.0,2,0.31357309405551076,0.2,2.791759469228055,0,0,3.3499999999999996,12.0,3.2,0,0.3581970477838151,0.902660576924955,0,0,0,0,0,0,-9.750000000000005,2.0,0
8.357259153499912,24.0,1,1371.0,10.0,5.0,5915.0,507.0,77.0,1.791759469228055,12.0,0.6931471805599453,1.3862943611198906,4.0,0.6931471805599453,1.0986122886681096,4.0,0.0,4.0,3.0,3.0,1.4142135623730951,0,2.0,4.0,2,1.3928765255833186,1.0,0.0,0,0,3.65,9.0,3.0,0,0.0,0.5395373261863884,0,0,1,0,0,1,5.600000000000001,10.0,4
7.814803429489359,30.0,0,202.0,2.0,1.0,17434.0,508.0,72.0,0.6931471805599453,18.0,0.6931471805599453,0.0,3.0,0.6931471805599453,0.0,3.0,0.0,1.0,3.0,2.0,1.7320508075688772,1,1.0,1.0,2,3.9074017147446796,0.0,0.0,0,0,2.35,6.0,1.2,1,0.0,0.37705250806789536,0,0,0,0,1,0,16.5,0.0,2
8.04012466444838,26.0,0,575.0,3.0,7.0,6582.0,510.0,73.0,1.9459101490553128,22.0,0.0,1.6094379124341005,3.0,0.0,1.6094379124341005,3.0,0.0,3.0,3.0,1.0,1.4142135623730951,2,1.0,1.0,1,1.0050155830560474,0.0,0.0,0,0,2.3,3.0,1.3,0,0.0,0.3596485859367969,0,0,0,0,0,0,23.800000000000004,0.0,0
7.716460800176355,22.0,0,253.0,11.0,2.0,24440.0,511.0,43.0,1.0986122886681096,13.0,0.6931471805599453,1.0986122886681096,1.0,0.6931471805599453,0.6931471805599453,3.0,1.0,4.0,3.0,2.0,1.0,1,1.0,3.0,2,2.572153600058785,0.0,2.0986122886681096,0,0,2.3,6.0,2.1,0,0.4765053580405044,0.34367849774769865,0,0,1,0,0,0,30.6,0.0,2
8.935508711503221,36.0,0,164.0,2.0,10.0,3809.0,513.0,61.0,2.3978952727983707,13.0,0.6931471805599453,0.0,2.0,1.0986122886681096,2.302585092994046,3.0,3.0,2.0,2.0,3.0,1.4142135623730951,1,3.0,2.0,2,0.8123189737730201,0.0,10.193685818395112,0,0,2.5999999999999996,6.0,1.2,1,0.8828994889914074,0.299683456188653,1,0,0,0,0,0,5.600000000000001,0.0,2
7.734558844354756,30.0,1,464.0,4.0,3.0,3427.0,514.0,40.0,0.6931471805599453,23.0,2.302585092994046,0.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,4.0,2.0,2,1.0,3.0,1,1.933639711088689,0.4,0.0,1,0,3.3499999999999996,12.0,3.4,0,0.0,0.16149563986746696,0,0,1,0,1,0,6.5000000000000036,4.0,0
8.017966703493599,37.0,0,1107.0,14.0,18.0,26914.0,515.0,95.0,2.9444389791664403,12.0,0.6931471805599453,2.8903717578961645,4.0,0.6931471805599453,2.079441541679836,2.0,3.4641016151377544,3.0,3.0,1.0,1.4142135623730951,0,1.0,3.0,2,0.4219982475522947,0.0,13.663937438542781,0,0,2.3,3.0,3.4,0,0.8782241615180992,0.7354339624487894,0,1,0,0,0,0,5.1000000000000005,0.0,4
8.651024539049757,40.0,0,759.0,2.0,8.0,22553.0,516.0,46.0,1.791759469228055,12.0,2.079441541679836,1.3862943611198906,4.0,1.0986122886681096,1.6094379124341005,3.0,1.0,3.0,3.0,2.0,2.23606797749979,0,2.0,2.0,2,0.9612249487833063,0.0,2.791759469228055,1,0,2.9000000000000004,6.0,1.2,0,0.3581970477838151,0.5139680379790191,0,0,0,0,0,0,0.0,0.0,4
7.854381210652365,42.0,0,201.0,1.0,8.0,20490.0,517.0,95.0,1.791759469228055,16.0,1.3862943611198906,1.0986122886681096,2.0,0.6931471805599453,1.0986122886681096,3.0,1.0,2.0,3.0,1.0,2.23606797749979,0,1.0,4.0,2,0.8727090234058184,0.0,2.791759469228055,0,0,1.9000000000000001,3.0,1.1,0,0.3581970477838151,0.4934182501357869,0,0,0,0,0,0,-4.199999999999999,0.0,4
8.342363500380579,37.0,1,1305.0,10.0,18.0,21123.0,518.0,49.0,0.6931471805599453,12.0,1.0986122886681096,0.6931471805599453,3.0,0.0,0.0,2.0,0.0,4.0,3.0,2.0,1.4142135623730951,2,2.0,4.0,2,0.4390717631779252,1.0,0.0,0,0,2.55,6.0,5.0,0,0.0,0.5789843537849972,0,0,0,0,1,0,4.3500000000000005,10.0,0
9.570598887246268,43.0,0,982.0,12.0,25.0,4345.0,520.0,59.0,3.258096538021482,11.0,0.6931471805599453,2.302585092994046,1.0,0.6931471805599453,2.3978952727983707,3.0,1.7320508075688772,3.0,2.0,2.0,1.7320508075688772,0,4.0,3.0,2,0.3680999572017795,0.0,7.3752395473863475,0,0,2.15,4.0,2.2,0,0.4067664488352986,0.5040841822672048,0,0,0,0,0,0,-5.550000000000001,0.0,4
